"student_id","student_country","date_registered","mins_watched_after_7_days","mins_watched_after_14_days","num_quizzes_engaged","num_exams_engaged","days_engaged","questions_hub_engaged","quizzes_engaged","exams_engaged","lessons_engaged","paid_student"
259243,IN,"2022-01-04",,,,,,,,,,
259244,EG,"2022-01-04",110.0,110.0,1,0,1,0,1,0,1,
259245,IN,"2022-01-04",,,,,,,,,,
259246,US,"2022-01-04",30.9,30.9,1,0,1,0,1,0,1,
259247,AE,"2022-01-04",75.2,75.2,0,2,3,0,0,1,1,
259248,EG,"2022-01-04",,,,,,,,,,
259249,CY,"2022-01-04",,,,,,,,,,
259250,IN,"2022-01-04",6.5,6.5,0,0,1,0,0,0,1,
259251,FR,"2022-01-04",,,,,,,,,,
259252,BB,"2022-01-04",,,,,,,,,,
259253,IN,"2022-01-04",,,,,,,,,,
259254,EG,"2022-01-04",0.4,0.4,2,0,4,0,1,0,1,
259255,VN,"2022-01-04",,,,,,,,,,
259256,IN,"2022-01-04",,,,,,,,,,
259257,IN,"2022-01-04",,,0,1,1,0,0,1,0,
259258,US,"2022-01-04",330.19999999999993,619.8,19,14,44,0,1,1,1,1
259259,EG,"2022-01-04",,,,,,,,,,
259260,GB,"2022-01-04",65.39999999999999,65.39999999999999,3,1,5,0,1,1,1,1
259261,NL,"2022-01-04",4.6,16.6,1,0,2,0,1,0,1,
259262,US,"2022-01-04",0.3,17.9,11,3,43,1,1,1,1,1
259263,NG,"2022-01-04",,,,,,,,,,
259264,NO,"2022-01-04",64.5,64.5,2,1,2,0,1,1,1,
259265,IN,"2022-01-04",,,,,,,,,,
259266,EG,"2022-01-04",10.8,10.8,0,1,1,0,0,1,1,
259267,GB,"2022-01-04",11.5,11.5,1,0,1,0,1,0,1,
259268,SE,"2022-01-04",800.0,1047.6,2,6,20,0,1,1,1,1
259269,UZ,"2022-01-04",24.1,24.1,2,0,2,0,1,0,1,
259270,IN,"2022-01-04",,,,,,,,,,
259271,NL,"2022-01-04",10.2,13.1,1,1,2,0,1,1,1,
259272,AR,"2022-01-04",,,,,,,,,,
259273,US,"2022-01-04",27.7,27.7,1,0,2,0,1,0,1,1
259274,US,"2022-01-04",0.6,0.6,0,0,1,0,0,0,1,
259275,BR,"2022-01-04",0.5,0.5,0,0,1,0,0,0,1,
259276,US,"2022-01-04",19.2,19.2,0,1,1,0,0,1,1,
259277,IE,"2022-01-04",,,,,,,,,,
259278,SA,"2022-01-04",16.0,16.0,2,0,2,0,1,0,1,
259279,NG,"2022-01-04",,,,,,,,,,
259280,IN,"2022-01-04",,,,,,,,,,
259282,IE,"2022-01-04",,,,,,,,,,
259283,AU,"2022-01-04",216.1,371.5,35,23,103,1,1,1,1,1
259284,ID,"2022-01-04",143.5,143.5,2,2,3,0,1,1,1,
259285,US,"2022-01-04",,,,,,,,,,
259286,IN,"2022-01-04",1.1,1.1,0,0,1,0,0,0,1,
259287,US,"2022-01-04",,,,,,,,,,
259288,US,"2022-01-04",,,,,,,,,,
259289,IN,"2022-01-04",35.4,35.4,1,0,1,0,1,0,1,
259290,GB,"2022-01-04",,,,,,,,,,
259291,AE,"2022-01-04",,,,,,,,,,
259292,AR,"2022-01-04",,,,,,,,,,
259293,CA,"2022-01-04",,,,,,,,,,
259294,US,"2022-01-04",,,,,,,,,,
259295,US,"2022-01-04",,,,,,,,,,
259296,US,"2022-01-05",,,,,,,,,,
259297,UZ,"2022-01-05",238.9,238.9,3,3,5,0,1,1,1,
259298,NG,"2022-01-05",1.9,1.9,0,0,1,0,0,0,1,
259299,US,"2022-01-05",6.6,6.6,1,0,1,0,1,0,1,
259300,CA,"2022-01-05",90.89999999999999,98.3,10,2,25,0,1,1,1,1
259301,AR,"2022-01-05",,,,,,,,,,
259302,EG,"2022-01-05",,,,,,,,,,
259303,HN,"2022-01-05",,,,,,,,,,
259304,EG,"2022-01-05",,,,,,,,,,
259305,GB,"2022-01-05",324.3,401.59999999999997,2,5,16,0,1,1,1,1
259306,SG,"2022-01-05",0.3,0.3,0,0,1,0,0,0,1,
259307,AU,"2022-01-05",3.2,3.2,0,0,2,0,0,0,1,
259308,KE,"2022-01-05",,,,,,,,,,
259309,JP,"2022-01-05",,,,,,,,,,
259310,CA,"2022-01-05",,,,,,,,,,
259311,US,"2022-01-05",0.3,0.3,0,0,1,0,0,0,1,
259312,IN,"2022-01-05",,,,,,,,,,
259313,EG,"2022-01-05",,,,,,,,,,
259314,AM,"2022-01-05",,,,,,,,,,
259315,MY,"2022-01-05",0.6,0.6,0,0,1,0,0,0,1,
259316,US,"2022-01-05",0.2,0.2,0,0,1,0,0,0,1,
259317,KE,"2022-01-05",24.8,24.8,0,0,3,0,0,0,1,
259318,US,"2022-01-05",102.1,102.1,1,1,1,0,1,1,1,
259319,KR,"2022-01-05",,,0,0,1,0,0,0,1,
259320,US,"2022-01-05",,,,,,,,,,
259321,IN,"2022-01-05",,,,,,,,,,
259322,PK,"2022-01-05",43.8,43.8,1,0,1,0,1,0,1,
259323,KE,"2022-01-05",,,,,,,,,,
259324,CA,"2022-01-05",,,,,,,,,,
259325,IN,"2022-01-05",0.1,0.1,0,0,1,0,0,0,1,
259326,IN,"2022-01-05",2.9,2.9,0,0,1,0,0,0,1,
259327,IL,"2022-01-05",,,,,,,,,,
259328,BD,"2022-01-05",63.199999999999996,63.199999999999996,2,2,2,0,1,1,1,
259329,IN,"2022-01-05",1.0,1.0,0,0,2,0,0,0,1,
259330,QA,"2022-01-05",,,,,,,,,,
259331,IN,"2022-01-05",,,,,,,,,,
259332,EG,"2022-01-05",,,,,,,,,,
259333,NL,"2022-01-05",15.4,15.4,0,0,1,0,0,0,1,
259334,NZ,"2022-01-05",,,,,,,,,,
259335,EG,"2022-01-05",,,,,,,,,,
259336,EG,"2022-01-05",,,,,,,,,,
259337,IN,"2022-01-05",0.1,0.1,0,0,1,0,0,0,1,
259338,EG,"2022-01-05",,,,,,,,,,
259339,IN,"2022-01-05",,,,,,,,,,
259340,IN,"2022-01-05",,,,,,,,,,
259341,US,"2022-01-05",,,,,,,,,,
259342,IL,"2022-01-05",,,,,,,,,,
259343,NG,"2022-01-05",,,1,0,1,0,1,0,1,
259344,US,"2022-01-05",8.8,8.8,1,0,1,0,1,0,1,
259345,CI,"2022-01-05",13.0,13.0,1,0,1,0,1,0,1,
259346,AU,"2022-01-05",,,,,,,,,,
259347,SG,"2022-01-05",,,,,,,,,,
259348,SA,"2022-01-05",,,,,,,,,,
259349,IN,"2022-01-05",,,0,0,1,0,0,0,1,
259350,MY,"2022-01-05",0.2,0.2,2,0,5,0,1,0,1,
259351,IN,"2022-01-05",1.5999999999999999,1.5999999999999999,0,0,2,0,0,0,1,
259352,ZA,"2022-01-05",,,,,,,,,,
259353,SA,"2022-01-05",,,,,,,,,,
259354,US,"2022-01-05",72.39999999999999,72.39999999999999,2,0,3,0,1,0,1,
259355,EG,"2022-01-05",0.1,0.1,0,0,1,0,0,0,1,
259356,IT,"2022-01-05",8.100000000000001,8.100000000000001,0,0,2,0,0,0,1,
259357,ID,"2022-01-05",,,,,,,,,,
259358,DZ,"2022-01-05",,,,,,,,,,
259359,TR,"2022-01-05",,,,,,,,,,
259360,JP,"2022-01-05",3.1,3.1,0,0,1,0,0,0,1,
259361,DE,"2022-01-05",,,6,3,6,0,1,1,1,1
259362,DZ,"2022-01-05",,,,,,,,,,
259363,IN,"2022-01-05",,,,,,,,,,
259364,MZ,"2022-01-05",34.2,41.900000000000006,3,0,4,0,1,0,1,
259365,IN,"2022-01-05",0.4,0.4,0,0,1,0,0,0,1,
259366,IN,"2022-01-05",68.4,68.4,2,1,2,0,1,1,1,
259367,IN,"2022-01-05",,,,,,,,,,
259369,IN,"2022-01-05",,,,,,,,,,
259370,BR,"2022-01-05",,,,,,,,,,
259371,IN,"2022-01-05",0.3,0.3,1,0,1,0,1,0,1,
259372,PK,"2022-01-05",1.5,1.5,0,0,1,0,0,0,1,
259373,IN,"2022-01-05",,,,,,,,,,
259374,SA,"2022-01-05",,,1,0,1,0,1,0,1,
259375,VN,"2022-01-05",,,,,,,,,,
259376,AR,"2022-01-05",,,,,,,,,,
259377,GB,"2022-01-05",,,,,,,,,,
259378,US,"2022-01-05",26.4,26.4,2,0,2,0,1,0,1,
259379,PL,"2022-01-05",0.1,0.1,0,0,1,0,0,0,1,
259380,SA,"2022-01-05",,,,,,,,,,
259381,FR,"2022-01-05",,,,,,,,,,
259382,IN,"2022-01-05",1.2,1.2,0,0,1,0,0,0,1,
259383,US,"2022-01-05",,,2,0,4,0,1,0,1,
259384,NG,"2022-01-05",12.9,66.9,0,1,3,0,0,1,1,
259385,US,"2022-01-05",2.2,2.2,0,0,1,0,0,0,1,
259386,JP,"2022-01-05",0.2,0.2,0,0,1,0,0,0,1,
259387,EG,"2022-01-05",,,0,0,1,0,0,0,1,
259388,BD,"2022-01-05",0.2,0.2,0,0,1,0,0,0,1,
259389,NG,"2022-01-05",,,,,,,,,,
259390,VN,"2022-01-05",37.3,37.3,1,0,2,0,1,0,1,
259391,BW,"2022-01-05",,,,,,,,,,
259392,NG,"2022-01-05",,,,,,,,,,
259393,ET,"2022-01-05",5.1,5.1,3,1,7,0,1,1,1,
259394,IT,"2022-01-05",,,,,,,,,,
259395,US,"2022-01-05",6.6,6.6,2,0,3,0,1,0,1,
259396,IN,"2022-01-05",,,,,,,,,,
259397,IN,"2022-01-05",,,,,,,,,,
259398,US,"2022-01-05",312.4,312.4,2,2,6,0,1,1,1,
259399,US,"2022-01-05",,,,,,,,,,
259400,EG,"2022-01-05",23.5,23.5,0,1,1,0,0,1,1,
259401,US,"2022-01-05",64.80000000000001,64.80000000000001,2,1,2,0,1,1,1,
259402,EG,"2022-01-05",0.1,0.1,1,0,4,0,1,0,1,
259403,DZ,"2022-01-05",,,1,0,1,0,1,0,0,
259404,PT,"2022-01-05",,,,,,,,,,
259405,IN,"2022-01-05",,,,,,,,,,
259406,US,"2022-01-05",,,,,,,,,,
259407,US,"2022-01-05",2.2,2.2,0,0,1,0,0,0,1,
259408,IN,"2022-01-05",279.4,279.4,1,2,7,0,1,1,1,1
259409,FR,"2022-01-05",,,,,,,,,,
259410,US,"2022-01-05",12.3,12.3,1,0,1,0,1,0,1,
259411,GB,"2022-01-05",,,,,,,,,,
259412,US,"2022-01-05",14.299999999999999,14.299999999999999,0,0,2,0,0,0,1,
259413,ZA,"2022-01-05",,,,,,,,,,
259414,IT,"2022-01-05",,,,,,,,,,
259416,NZ,"2022-01-05",,,,,,,,,,
259417,NG,"2022-01-05",,,,,,,,,,
259418,EG,"2022-01-05",2.0,2.0,2,0,5,0,1,0,1,
259419,US,"2022-01-05",,,,,,,,,,
259420,US,"2022-01-06",,,,,,,,,,
259421,US,"2022-01-06",0.1,0.1,0,0,1,0,0,0,1,
259422,IN,"2022-01-06",2.2,2.2,0,0,2,0,0,0,1,
259423,US,"2022-01-06",,,,,,,,,,
259424,CO,"2022-01-06",1.0,1.0,0,0,2,0,0,0,1,
259425,IN,"2022-01-06",,,,,,,,,,
259426,CA,"2022-01-06",11.1,19.0,3,0,3,0,1,0,1,
259427,AE,"2022-01-06",76.6,108.09999999999998,7,0,11,0,1,0,1,
259428,NP,"2022-01-06",,,,,,,,,,
259429,KR,"2022-01-06",20.5,97.19999999999999,7,20,60,0,1,1,1,1
259430,CA,"2022-01-06",,,,,,,,,,
259431,US,"2022-01-06",,,,,,,,,,
259432,CR,"2022-01-06",,,,,,,,,,
259433,ID,"2022-01-06",10.6,10.6,1,0,1,0,1,0,1,
259434,NP,"2022-01-06",,,,,,,,,,
259435,AU,"2022-01-06",43.300000000000004,43.300000000000004,1,0,2,0,1,0,1,
259436,IN,"2022-01-06",63.2,63.2,0,0,3,0,0,0,1,
259437,GB,"2022-01-06",55.3,55.3,0,0,6,0,0,0,1,1
259438,HK,"2022-01-06",,,,,,,,,,
259439,PR,"2022-01-06",,,,,,,,,,
259440,ID,"2022-01-06",3.5,3.5,0,0,1,0,0,0,1,
259441,US,"2022-01-06",18.2,18.2,2,0,2,0,1,0,1,
259442,CA,"2022-01-06",3.9,3.9,0,0,1,0,0,0,1,
259443,AU,"2022-01-06",0.1,0.1,0,0,1,0,0,0,1,
259444,MY,"2022-01-06",,,,,,,,,,
259445,US,"2022-01-06",92.1,92.1,1,1,2,0,1,1,1,
259446,US,"2022-01-06",27.8,27.8,1,0,1,0,1,0,1,
259447,JP,"2022-01-06",199.8,199.8,1,2,3,0,1,1,1,1
259448,IN,"2022-01-06",,,,,,,,,,
259449,IN,"2022-01-06",,,,,,,,,,
259450,BY,"2022-01-06",,,,,,,,,,
259451,IN,"2022-01-06",50.3,50.3,2,1,2,0,1,1,1,
259452,NG,"2022-01-06",0.1,0.1,0,0,1,0,0,0,1,
259453,AZ,"2022-01-06",,,,,,,,,,
259454,IN,"2022-01-06",,,0,2,4,0,0,1,1,
259456,VN,"2022-01-06",0.1,0.1,0,0,1,0,0,0,1,
259457,KH,"2022-01-06",14.8,14.8,1,0,1,0,1,0,1,
259458,US,"2022-01-06",0.5,0.5,0,0,1,0,0,0,1,
259459,IN,"2022-01-06",0.8,0.8,0,0,1,0,0,0,1,
259460,IN,"2022-01-06",1.2,1.2,1,0,4,0,1,0,1,
259461,AE,"2022-01-06",,,,,,,,,,
259462,NP,"2022-01-06",56.599999999999994,56.599999999999994,2,1,2,0,1,1,1,
259463,EG,"2022-01-06",,,0,0,1,0,0,0,1,
259464,KE,"2022-01-06",,,1,0,1,0,1,0,1,1
259465,IN,"2022-01-06",32.3,32.3,1,0,1,0,1,0,1,
259466,TH,"2022-01-06",,,,,,,,,,
259467,IN,"2022-01-06",,,,,,,,,,
259468,EG,"2022-01-06",,,,,,,,,,
259469,BR,"2022-01-06",,,,,,,,,,
259470,TH,"2022-01-06",,,,,,,,,,
259471,IN,"2022-01-06",,,,,,,,,,
259472,IN,"2022-01-06",,,,,,,,,,
259473,GB,"2022-01-06",36.099999999999994,36.099999999999994,0,0,6,0,0,0,1,1
259474,IE,"2022-01-06",,,4,0,9,0,1,0,1,
259475,SN,"2022-01-06",,,,,,,,,,
259476,NL,"2022-01-06",90.8,90.8,3,0,6,0,1,0,1,1
259477,TN,"2022-01-06",1.2,1.2,0,0,1,0,0,0,1,
259478,SA,"2022-01-06",25.6,25.6,0,0,2,0,0,0,1,
259479,SN,"2022-01-06",,,,,,,,,,
259480,IN,"2022-01-06",0.1,0.1,0,0,1,0,0,0,1,
259481,IN,"2022-01-06",,,,,,,,,,
259482,NL,"2022-01-06",428.9,428.9,3,3,5,0,1,1,1,
259483,BD,"2022-01-06",10.700000000000001,10.8,3,1,19,0,1,1,1,1
259484,IN,"2022-01-06",0.1,0.1,0,0,1,0,0,0,1,
259485,IL,"2022-01-06",0.1,0.1,0,0,1,0,0,0,1,
259486,CA,"2022-01-06",10.5,10.5,3,1,5,0,1,1,1,1
259487,GB,"2022-01-06",73.6,73.6,2,0,2,0,1,0,1,
259488,PL,"2022-01-06",0.9,0.9,0,0,1,0,0,0,1,
259489,IN,"2022-01-06",44.8,44.8,1,0,1,0,1,0,1,
259490,BR,"2022-01-06",1.1,1.1,0,0,1,0,0,0,1,
259491,IN,"2022-01-06",,,3,2,3,0,1,1,1,1
259492,NG,"2022-01-06",,,,,,,,,,
259494,AE,"2022-01-06",,,7,11,16,0,1,1,1,1
259495,RU,"2022-01-06",,,,,,,,,,
259496,CN,"2022-01-06",2.4,2.4,0,0,1,0,0,0,1,
259497,SO,"2022-01-06",5.0,5.0,0,0,1,0,0,0,1,
259498,DZ,"2022-01-06",,,,,,,,,,
259499,IN,"2022-01-06",,,,,,,,,,
259500,TN,"2022-01-06",,,,,,,,,,
259501,IN,"2022-01-06",0.1,0.1,0,0,1,0,0,0,1,
259502,US,"2022-01-06",,,,,,,,,,
259503,VN,"2022-01-06",7.3,7.3,0,0,2,0,0,0,1,
259504,DE,"2022-01-06",433.50000000000006,557.3000000000001,17,24,50,0,1,1,1,1
259505,IN,"2022-01-06",,,,,,,,,,
259506,CA,"2022-01-06",218.39999999999998,264.4,7,0,15,0,1,0,1,1
259507,IN,"2022-01-06",0.1,0.1,0,0,1,0,0,0,1,
259508,CA,"2022-01-06",,,,,,,,,,
259509,IN,"2022-01-06",,,,,,,,,,
259510,US,"2022-01-06",194.6,216.5,9,1,13,0,1,1,1,1
259511,EG,"2022-01-06",,,,,,,,,,
259512,IN,"2022-01-06",,,,,,,,,,
259513,TN,"2022-01-06",9.7,9.7,1,0,1,0,1,0,1,
259514,US,"2022-01-06",,,,,,,,,,
259515,US,"2022-01-06",1.8,1.8,0,0,1,0,0,0,1,
259516,DE,"2022-01-06",,,,,,,,,,
259517,CO,"2022-01-06",2.3,2.3,0,0,1,0,0,0,1,
259518,GB,"2022-01-06",6.8,6.8,3,0,5,0,1,0,1,
259519,IN,"2022-01-06",82.0,82.0,1,1,5,0,1,1,1,
259520,DZ,"2022-01-06",3.0,3.0,0,0,1,0,0,0,1,
259521,BR,"2022-01-06",,,,,,,,,,
259522,EG,"2022-01-06",,,,,,,,,,
259523,US,"2022-01-06",35.4,42.8,3,6,12,0,1,1,1,1
259524,US,"2022-01-06",15.9,42.3,19,15,51,1,1,1,1,1
259525,SD,"2022-01-06",7.5,7.5,1,0,1,0,1,0,1,
259526,EG,"2022-01-06",,,,,,,,,,
259527,BR,"2022-01-06",,,,,,,,,,
259528,PK,"2022-01-06",,,1,0,1,0,1,0,1,
259529,TR,"2022-01-06",0.2,0.2,0,0,1,0,0,0,1,
259530,EG,"2022-01-06",,,0,0,1,0,0,0,1,
259531,EG,"2022-01-06",,,,,,,,,,
259532,US,"2022-01-06",,,,,,,,,,
259533,US,"2022-01-06",62.5,62.5,16,7,25,0,1,1,1,1
259534,US,"2022-01-06",1.2,1.2,1,0,2,0,1,0,1,1
259535,DE,"2022-01-06",0.3,0.3,0,0,1,0,0,0,1,
259536,EG,"2022-01-06",0.3,0.3,0,0,1,0,0,0,1,
259537,IT,"2022-01-06",0.8,0.8,0,0,1,0,0,0,1,
259538,US,"2022-01-06",2.2,2.2,0,0,1,0,0,0,1,
259539,PL,"2022-01-06",,,,,,,,,,
259540,GB,"2022-01-07",,,,,,,,,,
259541,US,"2022-01-07",0.3,0.3,0,0,1,0,0,0,1,
259542,MY,"2022-01-07",,,,,,,,,,
259543,ZW,"2022-01-07",,,,,,,,,,
259544,EG,"2022-01-07",,,,,,,,,,
259545,CA,"2022-01-07",22.2,22.2,1,0,2,0,1,0,1,
259546,CA,"2022-01-07",,,,,,,,,,
259547,IN,"2022-01-07",13.4,13.4,1,0,1,0,1,0,1,
259548,US,"2022-01-07",38.9,38.9,1,0,1,0,1,0,1,
259549,AU,"2022-01-07",59.4,59.6,2,7,15,0,1,1,1,1
259550,IN,"2022-01-07",,,,,,,,,,
259552,UZ,"2022-01-07",,,,,,,,,,
259553,KE,"2022-01-07",,,,,,,,,,
259554,NG,"2022-01-07",,,,,,,,,,
259555,NG,"2022-01-07",,,,,,,,,,
259556,IN,"2022-01-07",,,,,,,,,,
259557,IN,"2022-01-07",17.2,17.2,1,0,1,0,1,0,1,
259558,GB,"2022-01-07",0.4,0.4,0,0,1,0,0,0,1,
259559,NP,"2022-01-07",7.4,7.4,1,0,1,0,1,0,1,
259560,TG,"2022-01-07",1.9,1.9,1,0,1,0,1,0,1,
259561,NL,"2022-01-07",17.2,17.2,1,0,2,0,1,0,1,
259562,IN,"2022-01-07",,,,,,,,,,
259563,TH,"2022-01-07",,,,,,,,,,
259564,IN,"2022-01-07",9.7,9.7,0,0,1,0,0,0,1,
259565,DE,"2022-01-07",5.4,5.4,0,0,1,0,0,0,1,
259566,IN,"2022-01-07",,,,,,,,,,
259567,EG,"2022-01-07",1.3,1.3,0,0,1,0,0,0,1,
259568,US,"2022-01-07",0.4,0.4,4,1,10,0,1,1,1,
259569,PT,"2022-01-07",,,,,,,,,,
259570,UZ,"2022-01-07",3.9,3.9,0,0,1,0,0,0,1,
259571,IN,"2022-01-07",,,,,,,,,,
259572,NG,"2022-01-07",17.3,17.3,0,0,1,0,0,0,1,
259573,BD,"2022-01-07",12.8,12.8,0,1,1,0,0,1,1,
259574,KE,"2022-01-07",20.0,20.200000000000003,1,0,3,0,1,0,1,
259575,IN,"2022-01-07",61.9,61.9,2,1,2,0,1,1,1,
259576,PK,"2022-01-07",,,,,,,,,,
259577,KE,"2022-01-07",1.0,1.0,0,0,1,0,0,0,1,
259578,NG,"2022-01-07",,,,,,,,,,
259579,EG,"2022-01-07",0.5,0.5,0,0,1,0,0,0,1,
259580,BE,"2022-01-07",,,,,,,,,,
259581,IN,"2022-01-07",20.7,20.7,1,0,2,0,1,0,1,
259582,PE,"2022-01-07",0.1,0.1,0,0,1,0,0,0,1,
259583,AF,"2022-01-07",,,,,,,,,,
259584,EG,"2022-01-07",,,,,,,,,,
259585,EG,"2022-01-07",,,,,,,,,,
259586,GE,"2022-01-07",,,,,,,,,,
259587,TR,"2022-01-07",0.5,0.5,0,0,1,0,0,0,1,
259588,EG,"2022-01-07",,,,,,,,,,
259589,GB,"2022-01-07",0.4,0.4,0,0,1,0,0,0,1,
259590,VN,"2022-01-07",118.19999999999999,118.19999999999999,2,2,4,0,1,1,1,
259591,EG,"2022-01-07",,,,,,,,,,
259592,DE,"2022-01-07",,,,,,,,,,
259593,EG,"2022-01-07",0.1,0.1,0,0,1,0,0,0,1,
259594,US,"2022-01-07",,,,,,,,,,
259595,EG,"2022-01-07",,,,,,,,,,
259596,IN,"2022-01-07",1.5,1.5,0,0,1,0,0,0,1,
259598,EG,"2022-01-07",,,,,,,,,,
259599,IN,"2022-01-07",,,,,,,,,,
259600,EG,"2022-01-07",,,,,,,,,,
259601,IN,"2022-01-07",72.6,72.6,2,0,3,0,1,0,1,
259602,IN,"2022-01-07",1.9,1.9,0,0,1,0,0,0,1,
259603,ID,"2022-01-07",13.7,13.7,0,1,1,0,0,1,1,
259604,SA,"2022-01-07",,,,,,,,,,
259605,IN,"2022-01-07",,,,,,,,,,
259606,EG,"2022-01-07",1.8,1.8,0,0,2,0,0,0,1,
259607,JP,"2022-01-07",2.4,2.4,0,0,1,0,0,0,1,
259608,BR,"2022-01-07",0.1,0.1,0,0,1,0,0,0,1,
259609,SA,"2022-01-07",,,,,,,,,,
259610,IL,"2022-01-07",0.2,0.2,0,0,1,0,0,0,1,
259611,IN,"2022-01-07",6.7,6.7,1,0,2,0,1,0,1,
259612,EG,"2022-01-07",,,,,,,,,,
259613,US,"2022-01-07",22.8,22.8,1,0,1,0,1,0,1,
259614,US,"2022-01-07",68.9,76.30000000000001,0,0,10,0,0,0,1,1
259615,SA,"2022-01-07",,,,,,,,,,
259616,EG,"2022-01-07",,,,,,,,,,
259617,MA,"2022-01-07",,,,,,,,,,
259618,DZ,"2022-01-07",,,,,,,,,,
259619,UA,"2022-01-07",1.4,1.4,0,0,1,0,0,0,1,
259620,IN,"2022-01-07",,,3,0,4,0,1,0,1,
259621,IN,"2022-01-07",,,,,,,,,,
259622,IN,"2022-01-07",82.69999999999999,82.69999999999999,2,1,2,0,1,1,1,
259623,CA,"2022-01-07",8.0,8.0,1,0,1,0,1,0,1,
259624,IN,"2022-01-07",13.799999999999999,13.799999999999999,1,0,2,0,1,0,1,
259625,EG,"2022-01-07",,,,,,,,,,
259626,PK,"2022-01-07",,,,,,,,,,
259627,EG,"2022-01-07",,,,,,,,,,
259628,SA,"2022-01-07",,,,,,,,,,
259629,EG,"2022-01-07",,,,,,,,,,
259630,AZ,"2022-01-07",0.2,0.2,0,0,1,0,0,0,1,
259631,DE,"2022-01-07",,,,,,,,,,
259632,TN,"2022-01-07",,,,,,,,,,
259633,IN,"2022-01-07",,,,,,,,,,
259634,SN,"2022-01-07",43.4,43.4,1,0,2,0,1,0,1,
259635,US,"2022-01-07",42.3,42.3,2,0,2,0,1,0,1,1
259636,GB,"2022-01-07",,,,,,,,,,
259637,PT,"2022-01-07",,,,,,,,,,
259638,US,"2022-01-07",3.6,3.6,0,0,1,0,0,0,1,
259639,EG,"2022-01-07",,,,,,,,,,
259640,US,"2022-01-07",22.5,22.5,1,0,2,0,1,0,1,
259641,IN,"2022-01-07",,,,,,,,,,
259642,US,"2022-01-07",,,0,0,1,0,0,0,1,
259643,DZ,"2022-01-07",,,,,,,,,,
259644,PK,"2022-01-07",2.3,2.3,0,0,1,0,0,0,1,
259645,DJ,"2022-01-07",4.4,4.4,0,0,1,0,0,0,1,
259646,US,"2022-01-07",,,,,,,,,,
259647,US,"2022-01-07",,,,,,,,,,
259648,EG,"2022-01-07",,,,,,,,,,
259649,US,"2022-01-07",,,,,,,,,,
259650,AR,"2022-01-07",,,,,,,,,,
259651,FR,"2022-01-07",,,,,,,,,,
259652,US,"2022-01-07",69.80000000000001,69.80000000000001,2,0,2,0,1,0,1,
259653,AZ,"2022-01-07",,,,,,,,,,
259654,BE,"2022-01-07",39.900000000000006,39.900000000000006,4,1,15,0,1,1,1,
259655,SA,"2022-01-07",24.0,24.0,1,0,2,0,1,0,1,
259656,LB,"2022-01-07",,,,,,,,,,
259657,GH,"2022-01-07",795.8,983.3,7,4,65,0,1,1,1,1
259659,EG,"2022-01-08",21.9,21.9,1,0,1,0,1,0,1,
259660,EG,"2022-01-08",,,,,,,,,,
259661,DJ,"2022-01-08",,,,,,,,,,
259662,GH,"2022-01-08",6.6,6.6,0,0,1,0,0,0,1,
259663,IN,"2022-01-08",,,,,,,,,,
259664,US,"2022-01-08",201.1,201.2,2,2,5,0,1,1,1,1
259665,US,"2022-01-08",,,,,,,,,,
259666,VN,"2022-01-08",,,0,0,1,0,0,0,1,
259667,SD,"2022-01-08",,,,,,,,,,
259668,IN,"2022-01-08",2.0,2.0,0,0,1,0,0,0,1,
259669,EG,"2022-01-08",,,,,,,,,,
259670,IN,"2022-01-08",1.3,1.3,0,0,1,0,0,0,1,
259671,IN,"2022-01-08",,,,,,,,,,
259672,IN,"2022-01-08",2.2,2.2,0,0,1,0,0,0,1,
259673,IN,"2022-01-08",,,,,,,,,,
259674,IN,"2022-01-08",,,,,,,,,,
259675,JO,"2022-01-08",,,,,,,,,,
259676,US,"2022-01-08",5.6,5.6,0,0,1,0,0,0,1,
259677,TH,"2022-01-08",,,,,,,,,,
259678,US,"2022-01-08",19.7,19.7,1,0,1,0,1,0,1,
259679,SA,"2022-01-08",,,0,0,1,0,0,0,1,
259680,IN,"2022-01-08",,,2,0,2,0,1,0,1,
259681,IN,"2022-01-08",,,,,,,,,,
259682,AU,"2022-01-08",68.6,68.6,1,0,1,0,1,0,1,
259683,GB,"2022-01-08",,,1,0,1,0,1,0,1,
259684,AU,"2022-01-08",5.5,16.5,8,3,12,0,1,1,1,1
259685,NL,"2022-01-08",45.7,45.7,1,0,1,0,1,0,1,
259686,TH,"2022-01-08",,,,,,,,,,
259687,MY,"2022-01-08",,,,,,,,,,
259688,IN,"2022-01-08",0.4,0.4,0,0,1,0,0,0,1,
259689,SA,"2022-01-08",14.6,14.6,0,0,2,0,0,0,1,1
259690,IN,"2022-01-08",,,,,,,,,,
259691,SA,"2022-01-08",,,,,,,,,,
259692,IN,"2022-01-08",31.2,31.2,0,0,1,0,0,0,1,
259693,EG,"2022-01-08",,,,,,,,,,
259694,IN,"2022-01-08",,,,,,,,,,
259695,EG,"2022-01-08",23.8,23.8,1,0,2,0,1,0,1,
259696,CI,"2022-01-08",,,,,,,,,,
259697,GH,"2022-01-08",19.7,19.7,0,0,1,0,0,0,1,
259698,IN,"2022-01-08",,,,,,,,,,
259699,IN,"2022-01-08",,,,,,,,,,
259700,IN,"2022-01-08",,,,,,,,,,
259702,DE,"2022-01-08",189.8,189.8,8,5,11,0,1,1,1,1
